floor,point_id,ssid,bssid,rssi_dbm,channel,width_mhz,band,security_string
Ground,11,Plainsboro-Public-Library,8a:15:04:53:49:70,-65.0,6,20,2.4GHz,[ESS][Unknown]
Ground,11,Plainsboro-Public-Library,8a:15:04:52:23:c0,-65.0,6,20,2.4GHz,[ESS][Unknown]
Ground,11,Plainsboro-Public-Library,8a:15:14:53:3c:30,-69.0,108,80,5GHz,[ESS][Unknown]
Ground,11,[Hidden],8a:15:14:53:3c:3f,-69.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,11,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-72.0,6,20,2.4GHz,[ESS][Unknown]
Ground,11,Plainsboro-Public-Library,8a:15:14:52:23:c0,-73.0,153,20,5GHz,[ESS][Unknown]
Ground,11,Plainsboro-Public-Library,8a:15:04:51:e6:20,-73.0,1,20,2.4GHz,[ESS][Unknown]
Ground,11,Plainsboro-Public-Library,8a:15:14:53:33:90,-75.0,36,80,5GHz,[ESS][Unknown]
Ground,11,Plainsboro-Public-Library,8a:15:14:51:e6:20,-76.0,149,20,5GHz,[ESS][Unknown]
Ground,11,CP1300-9715CD,f8:a2:6d:97:15:cd,-78.0,8,20,2.4GHz,[ESS][Unknown]
Ground,11,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-86.0,108,80,5GHz,[ESS][Unknown]
Ground,11,[Hidden],e2:55:6d:bc:13:6f,-86.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,12,Plainsboro-Public-Library,8a:15:14:53:49:40,-43.0,48,80,5GHz,[ESS][Unknown]
Ground,12,[Hidden],8a:15:04:53:49:4f,-45.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,12,Plainsboro-Public-Library,8a:15:04:53:49:40,-45.0,6,20,2.4GHz,[ESS][Unknown]
Ground,12,Plainsboro-Public-Library,8a:15:04:53:49:70,-51.0,6,20,2.4GHz,[ESS][Unknown]
Ground,12,Plainsboro-Public-Library,8a:15:14:53:49:70,-57.0,157,40,5GHz,[ESS][Unknown]
Ground,12,Plainsboro-Public-Library,8a:15:04:53:3c:30,-58.0,11,20,2.4GHz,[ESS][Unknown]
Ground,12,[Hidden],8a:15:04:52:23:cf,-60.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,12,Plainsboro-Public-Library,8a:15:04:52:23:c0,-64.0,6,20,2.4GHz,[ESS][Unknown]
Ground,12,Plainsboro-Public-Library,8a:15:04:53:33:90,-66.0,6,20,2.4GHz,[ESS][Unknown]
Ground,12,Plainsboro-Public-Library,8a:15:04:51:e6:20,-70.0,1,20,2.4GHz,[ESS][Unknown]
Ground,12,Plainsboro-Public-Library,8a:15:14:53:3c:30,-74.0,108,80,5GHz,[ESS][Unknown]
Ground,12,Plainsboro-Public-Library,8a:15:14:52:23:c0,-74.0,153,20,5GHz,[ESS][Unknown]
Ground,12,Plainsboro-Public-Library,8a:15:14:51:e6:20,-78.0,149,20,5GHz,[ESS][Unknown]
Ground,12,[Hidden],8a:15:14:53:3c:3f,-78.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,13,[Hidden],8a:15:04:53:49:4f,-39.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,13,Plainsboro-Public-Library,8a:15:04:53:49:40,-41.0,6,20,2.4GHz,[ESS][Unknown]
Ground,13,Plainsboro-Public-Library,8a:15:14:53:49:40,-48.0,48,80,5GHz,[ESS][Unknown]
Ground,13,Plainsboro-Public-Library,8a:15:14:53:49:70,-60.0,157,40,5GHz,[ESS][Unknown]
Ground,13,Plainsboro-Public-Library,8a:15:04:53:49:70,-60.0,6,20,2.4GHz,[ESS][Unknown]
Ground,13,[Hidden],8a:15:04:53:33:9f,-67.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,13,[Hidden],8a:15:04:52:23:cf,-67.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,13,Plainsboro-Public-Library,8a:15:04:53:33:90,-68.0,6,20,2.4GHz,[ESS][Unknown]
Ground,13,Plainsboro-Public-Library,8a:15:04:52:23:c0,-68.0,6,20,2.4GHz,[ESS][Unknown]
Ground,13,Plainsboro-Public-Library,8a:15:04:53:3c:30,-72.0,11,20,2.4GHz,[ESS][Unknown]
Ground,13,Plainsboro-Public-Library,8a:15:14:53:3c:30,-76.0,108,80,5GHz,[ESS][Unknown]
Ground,13,[Hidden],8a:15:14:53:3c:3f,-78.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,13,Plainsboro-Public-Library,8a:15:14:51:e6:20,-79.0,149,20,5GHz,[ESS][Unknown]
Ground,13,Plainsboro-Public-Library,8a:15:14:53:33:90,-83.0,36,80,5GHz,[ESS][Unknown]
Ground,13,Plainsboro-Public-Library,8a:15:14:52:23:c0,-86.0,153,20,5GHz,[ESS][Unknown]
Ground,14,Plainsboro-Public-Library,8a:15:04:53:49:40,-45.0,6,20,2.4GHz,[ESS][Unknown]
Ground,14,Plainsboro-Public-Library,8a:15:14:53:49:40,-53.0,48,80,5GHz,[ESS][Unknown]
Ground,14,[Hidden],8a:15:14:53:49:7f,-59.0,157,40,5GHz,[WEP][ESS][WEP]
Ground,14,Plainsboro-Public-Library,8a:15:04:53:49:70,-59.0,6,20,2.4GHz,[ESS][Unknown]
Ground,14,Plainsboro-Public-Library,8a:15:14:53:49:70,-61.0,157,40,5GHz,[ESS][Unknown]
Ground,14,Plainsboro-Public-Library,8a:15:04:53:3c:30,-69.0,11,20,2.4GHz,[ESS][Unknown]
Ground,14,[Hidden],8a:15:04:53:33:9f,-69.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,14,[Hidden],8a:15:04:52:23:cf,-69.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,14,Plainsboro-Public-Library,8a:15:04:53:33:90,-70.0,6,20,2.4GHz,[ESS][Unknown]
Ground,14,Plainsboro-Public-Library,8a:15:04:52:23:c0,-73.0,6,20,2.4GHz,[ESS][Unknown]
Ground,14,Plainsboro-Public-Library,8a:15:14:53:3c:30,-81.0,108,80,5GHz,[ESS][Unknown]
Ground,14,[Hidden],8a:15:14:53:3c:3f,-81.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,14,Plainsboro-Public-Library,8a:15:14:53:33:90,-82.0,36,80,5GHz,[ESS][Unknown]
Ground,14,Plainsboro-Public-Library,8a:15:14:52:23:c0,-82.0,153,20,5GHz,[ESS][Unknown]
Ground,14,Plainsboro-Public-Library,8a:15:14:51:e6:20,-83.0,149,20,5GHz,[ESS][Unknown]
Ground,14,CP1300-9715CD,f8:a2:6d:97:15:cd,-88.0,8,20,2.4GHz,[ESS][Unknown]
Ground,15,Plainsboro-Public-Library,8a:15:04:53:49:40,-36.0,6,20,2.4GHz,[ESS][Unknown]
Ground,15,[Hidden],8a:15:14:53:49:4f,-50.0,48,80,5GHz,[WEP][ESS][WEP]
Ground,15,Plainsboro-Public-Library,8a:15:14:53:49:40,-51.0,48,80,5GHz,[ESS][Unknown]
Ground,15,Plainsboro-Public-Library,8a:15:04:53:49:70,-55.0,6,20,2.4GHz,[ESS][Unknown]
Ground,15,[Hidden],8a:15:04:53:49:7f,-57.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,15,Plainsboro-Public-Library,8a:15:14:53:49:70,-63.0,157,40,5GHz,[ESS][Unknown]
Ground,15,Plainsboro-Public-Library,8a:15:04:53:33:90,-64.0,6,20,2.4GHz,[ESS][Unknown]
Ground,15,Plainsboro-Public-Library,8a:15:04:53:3c:30,-65.0,11,20,2.4GHz,[ESS][Unknown]
Ground,15,[Hidden],8a:15:04:51:e6:2f,-68.0,1,20,2.4GHz,[WEP][ESS][WEP]
Ground,15,Plainsboro-Public-Library,8a:15:04:51:e6:20,-71.0,1,20,2.4GHz,[ESS][Unknown]
Ground,15,Plainsboro-Public-Library,8a:15:04:52:23:c0,-72.0,6,20,2.4GHz,[ESS][Unknown]
Ground,15,[Hidden],8a:15:14:53:3c:3f,-73.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,15,Plainsboro-Public-Library,8a:15:14:53:3c:30,-74.0,108,80,5GHz,[ESS][Unknown]
Ground,15,[Hidden],8a:15:04:53:3b:1f,-75.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,15,Plainsboro-Public-Library,8a:15:14:51:e6:20,-78.0,149,20,5GHz,[ESS][Unknown]
Ground,15,Plainsboro-Public-Library,8a:15:14:52:23:c0,-80.0,153,20,5GHz,[ESS][Unknown]
Ground,15,[Hidden],8a:15:14:53:33:9f,-81.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,15,Plainsboro-Public-Library,8a:15:14:53:33:90,-82.0,36,80,5GHz,[ESS][Unknown]
Ground,15,Plainsboro-Public-Library,8a:15:04:53:3b:10,-82.0,6,20,2.4GHz,[ESS][Unknown]
Ground,15,[Hidden],8a:15:14:53:3b:1f,-84.0,153,80,5GHz,[WEP][ESS][WEP]
Ground,15,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-86.0,108,80,5GHz,[ESS][Unknown]
Ground,15,Plainsboro-Public-Library,8a:15:14:53:3b:10,-86.0,153,80,5GHz,[ESS][Unknown]
Ground,15,[Hidden],e2:55:6d:bc:13:6f,-86.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,15,CP1300-9715CD,f8:a2:6d:97:15:cd,-88.0,8,20,2.4GHz,[ESS][Unknown]
Ground,16,Plainsboro-Public-Library,8a:15:04:53:49:40,-42.0,6,20,2.4GHz,[ESS][Unknown]
Ground,16,Plainsboro-Public-Library,8a:15:14:53:49:70,-49.0,157,40,5GHz,[ESS][Unknown]
Ground,16,Plainsboro-Public-Library,8a:15:04:53:49:70,-49.0,6,20,2.4GHz,[ESS][Unknown]
Ground,16,[Hidden],8a:15:04:53:49:7f,-51.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,16,Plainsboro-Public-Library,8a:15:14:53:49:40,-51.0,48,80,5GHz,[ESS][Unknown]
Ground,16,Plainsboro-Public-Library,8a:15:04:53:33:90,-58.0,6,20,2.4GHz,[ESS][Unknown]
Ground,16,Plainsboro-Public-Library,8a:15:04:52:23:c0,-59.0,6,20,2.4GHz,[ESS][Unknown]
Ground,16,Plainsboro-Public-Library,8a:15:14:53:33:90,-66.0,36,80,5GHz,[ESS][Unknown]
Ground,16,[Hidden],8a:15:14:53:33:9f,-67.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,16,Plainsboro-Public-Library,8a:15:14:53:3c:30,-68.0,108,80,5GHz,[ESS][Unknown]
Ground,16,[Hidden],8a:15:14:53:3c:3f,-69.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,16,Plainsboro-Public-Library,8a:15:04:53:3c:30,-69.0,11,20,2.4GHz,[ESS][Unknown]
Ground,16,Plainsboro-Public-Library,8a:15:14:52:23:c0,-69.0,153,20,5GHz,[ESS][Unknown]
Ground,16,Plainsboro-Public-Library,8a:15:14:51:e6:20,-72.0,149,20,5GHz,[ESS][Unknown]
Ground,16,CP1300-9715CD,f8:a2:6d:97:15:cd,-74.0,8,20,2.4GHz,[ESS][Unknown]
Ground,16,US-CYL4667KK6,92:44:53:03:e0:80,-76.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,16,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-77.0,6,20,2.4GHz,[ESS][Unknown]
Ground,17,Plainsboro-Public-Library,8a:15:04:53:49:70,-45.0,6,20,2.4GHz,[ESS][Unknown]
Ground,17,[Hidden],8a:15:04:53:49:7f,-46.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,17,Plainsboro-Public-Library,8a:15:14:53:49:70,-46.0,157,40,5GHz,[ESS][Unknown]
Ground,17,[Hidden],8a:15:04:53:3c:3f,-61.0,11,20,2.4GHz,[WEP][ESS][WEP]
Ground,17,Plainsboro-Public-Library,8a:15:04:53:3c:30,-63.0,11,20,2.4GHz,[ESS][Unknown]
Ground,17,Plainsboro-Public-Library,8a:15:04:51:e6:20,-65.0,1,20,2.4GHz,[ESS][Unknown]
Ground,17,Plainsboro-Public-Library,8a:15:14:53:49:40,-65.0,48,80,5GHz,[ESS][Unknown]
Ground,17,Plainsboro-Public-Library,8a:15:14:51:e6:20,-71.0,149,20,5GHz,[ESS][Unknown]
Ground,17,Plainsboro-Public-Library,8a:15:14:53:3c:30,-71.0,108,80,5GHz,[ESS][Unknown]
Ground,17,Plainsboro-Public-Library,8a:15:04:53:33:90,-71.0,6,20,2.4GHz,[ESS][Unknown]
Ground,17,Plainsboro-Public-Library,8a:15:14:52:23:c0,-71.0,153,20,5GHz,[ESS][Unknown]
Ground,17,[Hidden],8a:15:14:53:3c:3f,-72.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,17,[Hidden],da:55:b8:2d:e8:c4,-72.0,100,80,5GHz,[WPA2-PSK+PSK-SHA256-CCMP-256+CCMP-128][RSN-PSK+PSK-SHA256-CCMP-256+CCMP-128][ESS][WPA2 Personal]
Ground,17,Plainsboro-Public-Library,e4:55:a8:2d:e8:c4,-74.0,1,20,2.4GHz,[ESS][Unknown]
Ground,17,[Hidden],8a:15:14:53:33:9f,-74.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,17,Plainsboro-Public-Library,8a:15:14:53:33:90,-75.0,36,80,5GHz,[ESS][Unknown]
Ground,17,Plainsboro-Public-Library,e6:55:b8:2d:e8:c4,-76.0,100,80,5GHz,[ESS][Unknown]
Ground,17,CP1300-9715CD,f8:a2:6d:97:15:cd,-80.0,8,20,2.4GHz,[ESS][Unknown]
Ground,18,Plainsboro-Public-Library,8a:15:04:53:49:70,-30.0,6,20,2.4GHz,[ESS][Unknown]
Ground,18,[Hidden],8a:15:04:53:49:7f,-33.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,18,Plainsboro-Public-Library,8a:15:14:53:49:70,-35.0,157,40,5GHz,[ESS][Unknown]
Ground,18,Plainsboro-Public-Library,8a:15:14:53:49:40,-55.0,48,80,5GHz,[ESS][Unknown]
Ground,18,Plainsboro-Public-Library,8a:15:04:52:23:c0,-56.0,6,20,2.4GHz,[ESS][Unknown]
Ground,18,[Hidden],8a:15:04:52:23:cf,-56.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,18,[Hidden],8a:15:04:53:3c:3f,-58.0,11,20,2.4GHz,[WEP][ESS][WEP]
Ground,18,Plainsboro-Public-Library,8a:15:04:53:3c:30,-61.0,11,20,2.4GHz,[ESS][Unknown]
Ground,18,Plainsboro-Public-Library,8a:15:04:51:e6:20,-61.0,1,20,2.4GHz,[ESS][Unknown]
Ground,18,Plainsboro-Public-Library,8a:15:14:51:e6:20,-62.0,149,20,5GHz,[ESS][Unknown]
Ground,18,Plainsboro-Public-Library,8a:15:14:53:3c:30,-65.0,108,80,5GHz,[ESS][Unknown]
Ground,18,[Hidden],8a:15:14:53:3c:3f,-66.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,18,Plainsboro-Public-Library,8a:15:14:52:23:c0,-69.0,153,20,5GHz,[ESS][Unknown]
Ground,18,[Hidden],8a:15:14:53:33:9f,-69.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,18,Plainsboro-Public-Library,8a:15:14:53:33:90,-70.0,36,80,5GHz,[ESS][Unknown]
Ground,18,CP1300-9715CD,f8:a2:6d:97:15:cd,-74.0,8,20,2.4GHz,[ESS][Unknown]
Ground,18,Plainsboro-Public-Library,e4:55:a8:2d:e8:c4,-80.0,1,20,2.4GHz,[ESS][Unknown]
Ground,18,Plainsboro-Public-Library,e6:55:b8:2d:e8:c4,-84.0,100,80,5GHz,[ESS][Unknown]
Ground,18,Plainsboro-Public-Library,8a:15:14:53:3b:10,-84.0,153,80,5GHz,[ESS][Unknown]
Ground,18,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-86.0,108,80,5GHz,[ESS][Unknown]
Ground,19,[Hidden],8a:15:04:53:3c:3f,-45.0,11,20,2.4GHz,[WEP][ESS][WEP]
Ground,19,Plainsboro-Public-Library,8a:15:04:53:49:70,-45.0,6,20,2.4GHz,[ESS][Unknown]
Ground,19,[Hidden],8a:15:04:52:23:cf,-45.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,19,[Hidden],8a:15:04:53:49:7f,-46.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,19,Plainsboro-Public-Library,8a:15:04:53:3c:30,-46.0,11,20,2.4GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,8a:15:04:52:23:c0,-46.0,6,20,2.4GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,8a:15:04:53:49:40,-46.0,6,20,2.4GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,8a:15:14:53:49:70,-53.0,157,40,5GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,8a:15:04:53:33:90,-54.0,6,20,2.4GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,8a:15:14:53:49:40,-56.0,48,80,5GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,8a:15:04:51:e6:20,-57.0,1,20,2.4GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,8a:15:14:52:23:c0,-60.0,153,20,5GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-62.0,6,20,2.4GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,8a:15:14:51:e6:20,-66.0,149,20,5GHz,[ESS][Unknown]
Ground,19,CP1300-938B59,f8:a2:6d:93:8b:59,-66.0,2,20,2.4GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,8a:15:14:53:33:90,-67.0,36,80,5GHz,[ESS][Unknown]
Ground,19,Plainsboro-Public-Library,8a:15:14:53:3c:30,-67.0,108,80,5GHz,[ESS][Unknown]
Ground,19,[Hidden],8a:15:14:53:33:9f,-67.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,19,[Hidden],8a:15:14:53:3c:3f,-68.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,19,DIRECT-B1-HP PageWide Pro 477dw,4a:ba:4e:fb:f7:b1,-78.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPS][WPA2 Personal]
Ground,19,Plainsboro-Public-Library,8a:15:14:53:3b:10,-84.0,153,80,5GHz,[ESS][Unknown]
Ground,20,Plainsboro-Public-Library,8a:15:04:53:49:40,-40.0,6,20,2.4GHz,[ESS][Unknown]
Ground,20,[Hidden],8a:15:04:53:49:4f,-42.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,20,Plainsboro-Public-Library,8a:15:14:53:49:40,-44.0,48,80,5GHz,[ESS][Unknown]
Ground,20,[Hidden],8a:15:04:53:49:7f,-51.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,20,Plainsboro-Public-Library,8a:15:04:53:3c:30,-55.0,11,20,2.4GHz,[ESS][Unknown]
Ground,20,Plainsboro-Public-Library,8a:15:14:53:49:70,-55.0,157,40,5GHz,[ESS][Unknown]
Ground,20,[Hidden],8a:15:04:53:33:9f,-63.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,20,Plainsboro-Public-Library,8a:15:04:53:33:90,-64.0,6,20,2.4GHz,[ESS][Unknown]
Ground,20,Plainsboro-Public-Library,8a:15:04:52:23:c0,-64.0,6,20,2.4GHz,[ESS][Unknown]
Ground,20,[Hidden],8a:15:04:52:23:cf,-64.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,20,[Hidden],8a:15:14:53:3c:3f,-67.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,20,Plainsboro-Public-Library,8a:15:04:53:49:70,-67.0,6,20,2.4GHz,[ESS][Unknown]
Ground,20,Plainsboro-Public-Library,8a:15:14:51:e6:20,-70.0,149,20,5GHz,[ESS][Unknown]
Ground,20,Plainsboro-Public-Library,8a:15:14:53:3c:30,-70.0,108,80,5GHz,[ESS][Unknown]
Ground,20,[Hidden],e2:55:7d:bc:13:6f,-70.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,20,Plainsboro-Public-Library,8a:15:14:52:23:c0,-71.0,153,20,5GHz,[ESS][Unknown]
Ground,20,Plainsboro-Public-Library,8a:15:04:51:e6:20,-72.0,1,20,2.4GHz,[ESS][Unknown]
Ground,20,[Hidden],8a:15:14:53:33:9f,-74.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,20,Plainsboro-Public-Library,8a:15:14:53:33:90,-77.0,36,80,5GHz,[ESS][Unknown]
Ground,20,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-77.0,6,20,2.4GHz,[ESS][Unknown]
Ground,20,CP1300-938B59,f8:a2:6d:93:8b:59,-80.0,2,20,2.4GHz,[ESS][Unknown]
Ground,21,Plainsboro-Public-Library,8a:15:04:53:49:70,-44.0,6,20,2.4GHz,[ESS][Unknown]
Ground,21,[Hidden],8a:15:04:53:49:7f,-45.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,21,Plainsboro-Public-Library,8a:15:04:53:33:90,-51.0,6,20,2.4GHz,[ESS][Unknown]
Ground,21,[Hidden],8a:15:04:51:e6:2f,-53.0,1,20,2.4GHz,[WEP][ESS][WEP]
Ground,21,Plainsboro-Public-Library,8a:15:04:51:e6:20,-53.0,1,20,2.4GHz,[ESS][Unknown]
Ground,21,Plainsboro-Public-Library,8a:15:14:53:49:70,-53.0,157,40,5GHz,[ESS][Unknown]
Ground,21,Plainsboro-Public-Library,8a:15:04:53:3c:30,-55.0,11,20,2.4GHz,[ESS][Unknown]
Ground,21,[Hidden],8a:15:14:53:33:9f,-57.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,21,[Hidden],8a:15:14:53:49:4f,-58.0,48,80,5GHz,[WEP][ESS][WEP]
Ground,21,Plainsboro-Public-Library,8a:15:14:53:33:90,-59.0,36,80,5GHz,[ESS][Unknown]
Ground,21,Plainsboro-Public-Library,8a:15:14:53:49:40,-59.0,48,80,5GHz,[ESS][Unknown]
Ground,21,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-61.0,6,20,2.4GHz,[ESS][Unknown]
Ground,21,Plainsboro-Public-Library,8a:15:14:51:e6:20,-62.0,149,20,5GHz,[ESS][Unknown]
Ground,21,[Hidden],8a:15:14:53:3c:3f,-63.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,21,Plainsboro-Public-Library,8a:15:14:52:23:c0,-66.0,153,20,5GHz,[ESS][Unknown]
Ground,21,Plainsboro-Public-Library,8a:15:14:53:3c:30,-67.0,108,80,5GHz,[ESS][Unknown]
Ground,21,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-74.0,108,80,5GHz,[ESS][Unknown]
Ground,21,[Hidden],e2:55:6d:bc:13:6f,-75.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,21,[Hidden],8a:15:14:53:3b:1f,-82.0,153,80,5GHz,[WEP][ESS][WEP]
Ground,21,Plainsboro-Public-Library,8a:15:14:53:3b:10,-82.0,153,80,5GHz,[ESS][Unknown]
Ground,21,[Hidden],da:55:b8:2d:e8:c4,-84.0,100,80,5GHz,[WPA2-PSK+PSK-SHA256-CCMP-256+CCMP-128][RSN-PSK+PSK-SHA256-CCMP-256+CCMP-128][ESS][WPA2 Personal]
Ground,21,Plainsboro-Public-Library,e6:55:b8:2d:e8:c4,-86.0,100,80,5GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,8a:15:04:53:49:40,-45.0,6,20,2.4GHz,[ESS][Unknown]
Ground,22,[Hidden],8a:15:04:53:3c:3f,-46.0,11,20,2.4GHz,[WEP][ESS][WEP]
Ground,22,Plainsboro-Public-Library,8a:15:04:53:3c:30,-46.0,11,20,2.4GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,8a:15:04:51:e6:20,-49.0,1,20,2.4GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,8a:15:04:52:23:c0,-49.0,6,20,2.4GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,8a:15:04:53:33:90,-51.0,6,20,2.4GHz,[ESS][Unknown]
Ground,22,[Hidden],8a:15:04:53:49:4f,-51.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,22,[Hidden],8a:15:04:53:49:7f,-51.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,22,Plainsboro-Public-Library,8a:15:04:53:49:70,-52.0,6,20,2.4GHz,[ESS][Unknown]
Ground,22,[Hidden],8a:15:14:53:33:9f,-56.0,36,80,5GHz,[WEP][ESS][WEP]
Ground,22,Plainsboro-Public-Library,8a:15:14:51:e6:20,-58.0,149,20,5GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,8a:15:14:53:33:90,-58.0,36,80,5GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,8a:15:14:53:49:70,-61.0,157,40,5GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,8a:15:14:52:23:c0,-62.0,153,20,5GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,8a:15:14:53:3c:30,-63.0,108,80,5GHz,[ESS][Unknown]
Ground,22,US-CYL4667KK6,92:44:53:03:e0:80,-63.0,6,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,22,[Hidden],8a:15:14:53:3c:3f,-66.0,108,80,5GHz,[WEP][ESS][WEP]
Ground,22,[Hidden],8a:15:14:53:49:4f,-66.0,48,80,5GHz,[WEP][ESS][WEP]
Ground,22,Plainsboro-Public-Library,8a:15:14:53:49:40,-67.0,48,80,5GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,e2:55:7d:bc:13:60,-67.0,6,20,2.4GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,8a:15:04:53:3b:10,-68.0,6,20,2.4GHz,[ESS][Unknown]
Ground,22,CP1300-938B59,f8:a2:6d:93:8b:59,-76.0,2,20,2.4GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,8a:15:14:53:3b:10,-76.0,153,80,5GHz,[ESS][Unknown]
Ground,22,Plainsboro-Public-Library,e2:55:6d:bc:13:60,-80.0,108,80,5GHz,[ESS][Unknown]
Ground,22,Devirajathi's S25 Ultra,36:61:bf:fc:5d:9d,-84.0,11,20,2.4GHz,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS][WPA2 Personal]
Ground,22,Plainsboro-Public-Library,e6:55:b8:2d:e8:c4,-85.0,100,80,5GHz,[ESS][Unknown]
Ground,23,Plainsboro-Public-Library,8a:15:04:53:3c:30,-44.0,11,20,2.4GHz,[ESS][Unknown]
Ground,23,[Hidden],8a:15:04:53:3c:3f,-45.0,11,20,2.4GHz,[WEP][ESS][WEP]
Ground,23,Plainsboro-Public-Library,8a:15:14:53:49:70,-47.0,157,40,5GHz,[ESS][Unknown]
Ground,23,Plainsboro-Public-Library,8a:15:04:53:49:40,-48.0,6,20,2.4GHz,[ESS][Unknown]
Ground,23,[Hidden],8a:15:04:51:e6:2f,-51.0,1,20,2.4GHz,[WEP][ESS][WEP]
Ground,23,[Hidden],8a:15:04:53:49:7f,-51.0,6,20,2.4GHz,[WEP][ESS][WEP]
Ground,23,Plainsboro-Public-Library,8a:15:04:51:e6:20,-51.0,1,20,2.4GHz,[ESS][Unknown]
Ground,23,Plainsboro-Public-Library,8a:15:04:53:49:70,-51.0,6,20,2.4GHz,[ESS][Unknown]
Ground,23,Plainsboro-Public-Library,8a:15:14:53:3c:30,-54.0,108,80,5GHz,[ESS][Unknown]
Ground,23,[Hidden],8a:15:14:53:3c:3f,-54.0,108,80,5GHz,[WEP][ESS][WEP]
